Id,Category
2997,2
2998,1
2999,1
3000,1
3001,1
3002,1
3003,8
3004,2
3005,2
3006,1
3007,1
3008,2
3009,1
3010,4
3011,1
3012,1
3013,1
3014,1
3015,1
3016,2
3017,1
3018,1
3019,1
3020,1
3021,1
3022,4
3023,1
3024,2
3025,1
3026,5
3027,2
3028,1
3029,2
3030,6
3031,4
3032,2
3033,1
3034,1
3035,2
3036,3
3037,1
3038,1
3039,1
3040,2
3041,1
3042,4
3043,2
3044,1
3045,1
3046,1
3047,2
3048,1
3049,6
3050,1
3051,2
3052,4
3053,2
3054,2
3055,1
3056,1
3057,1
3058,2
3059,1
3060,1
3061,1
3062,4
3063,1
3064,3
3065,1
3066,1
3067,2
3068,1
3069,1
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,2
3083,4
3084,2
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,2
3094,1
3095,0
3096,1
3097,2
3098,1
3099,2
3100,1
3101,2
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,2
3117,1
3118,1
3119,1
3120,1
3121,1
3122,2
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,2
3131,1
3132,1
3133,2
3134,1
3135,1
3136,5
3137,2
3138,1
3139,1
3140,4
3141,1
3142,1
3143,1
3144,1
3145,1
3146,1
3147,2
3148,4
3149,1
3150,1
3151,2
3152,1
3153,1
3154,1
3155,1
3156,2
3157,2
3158,3
3159,1
3160,1
3161,2
3162,1
3163,3
3164,1
3165,2
3166,1
3167,4
3168,1
3169,2
3170,2
3171,4
3172,1
3173,3
3174,1
3175,2
3176,1
3177,2
3178,4
3179,1
3180,1
3181,1
3182,1
3183,4
3184,1
3185,1
3186,1
3187,4
3188,1
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3199,0
3200,2
3201,1
3202,1
3203,1
3204,1
3205,2
3206,1
3207,2
3208,1
3209,1
3210,1
3211,1
3212,1
3213,5
3214,2
3215,1
3216,4
3217,1
3218,1
3219,1
3220,2
3221,1
3222,1
3223,4
3224,1
3225,4
3226,2
3227,2
3228,3
3229,1
3230,3
3231,3
3232,1
3233,1
3234,1
3235,1
3236,1
3237,4
3238,2
3239,1
3240,1
3241,5
3242,2
3243,1
3244,2
3245,1
3246,1
3247,2
3248,1
3249,1
3250,1
3251,1
3252,1
3253,2
3254,1
3255,4
3256,1
3257,1
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,8
3267,1
3268,2
3269,1
3270,3
3271,4
3272,2
3273,1
3274,4
3275,1
3276,1
3277,1
3278,3
3279,1
3280,5
3281,2
3282,1
3283,1
3284,1
3285,1
3286,4
3287,1
3288,1
3289,2
3290,1
3291,1
3292,2
3293,1
3294,2
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,2
3302,1
3303,2
3304,1
3305,1
3306,1
3307,1
3308,1
3309,2
3310,1
3311,4
3312,1
3313,1
3314,1
3315,1
3316,1
3317,4
3318,1
3319,1
3320,4
3321,1
3322,1
3323,1
3324,3
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,2
3332,1
3333,2
3334,4
3335,1
3336,1
3337,2
3338,3
3339,2
3340,1
3341,1
3342,2
3343,2
3344,1
3345,4
3346,1
3347,1
3348,1
3349,4
3350,1
3351,1
3352,2
3353,2
3354,1
3355,1
3356,2
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,2
3364,1
3365,1
3366,4
3367,1
3368,1
3369,2
3370,1
3371,2
3372,2
3373,1
3374,1
3375,5
3376,1
3377,1
3378,4
3379,4
3380,1
3381,1
3382,1
3383,2
3384,1
3385,1
3386,1
3387,1
3388,1
3389,1
3390,1
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,2
3398,1
3399,4
3400,1
3401,1
3402,4
3403,1
3404,1
3405,1
3406,1
3407,2
3408,1
3409,4
3410,1
3411,1
3412,1
3413,2
3414,1
3415,1
3416,1
3417,3
3418,2
3419,1
3420,1
3421,1
3422,2
3423,1
3424,1
3425,1
3426,2
3427,1
3428,1
3429,1
3430,1
3431,2
3432,4
3433,1
3434,1
3435,3
3436,3
3437,1
3438,4
3439,1
3440,1
3441,5
3442,1
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,4
3450,1
3451,1
3452,2
3453,2
3454,1
3455,1
3456,1
3457,2
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,2
3465,1
3466,1
3467,1
3468,1
3469,1
3470,1
3471,2
3472,1
3473,3
3474,1
3475,1
3476,1
3477,4
3478,3
3479,1
3480,1
3481,4
3482,1
3483,1
3484,1
3485,1
3486,2
3487,4
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,4
3496,1
3497,4
3498,1
3499,1
3500,1
3501,1
3502,1
3503,4
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,2
3513,1
3514,1
3515,2
3516,1
3517,1
3518,4
3519,3
3520,1
3521,1
3522,1
3523,2
3524,4
3525,1
3526,1
3527,1
3528,2
3529,2
3530,1
3531,2
3532,1
3533,1
3534,1
3535,2
3536,1
3537,1
3538,1
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,1
3547,1
3548,2
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,2
3556,2
3557,1
3558,1
3559,1
3560,1
3561,2
3562,1
3563,1
3564,4
3565,1
3566,1
3567,2
3568,2
3569,1
3570,1
3571,4
3572,1
3573,2
3574,2
3575,1
3576,4
3577,1
3578,1
3579,1
3580,2
3581,1
3582,4
3583,1
3584,4
3585,1
3586,1
3587,3
3588,1
3589,1
3590,1
3591,4
3592,2
3593,1
3594,3
3595,2
3596,4
3597,2
3598,1
3599,2
3600,1
3601,1
3602,1
3603,2
3604,1
3605,1
3606,2
3607,1
3608,4
3609,1
3610,1
3611,1
3612,1
3613,1
3614,1
3615,1
3616,3
3617,1
3618,1
3619,1
3620,1
3621,2
3622,1
3623,1
3624,1
3625,4
3626,1
3627,1
3628,1
3629,2
3630,1
3631,1
3632,1
3633,4
3634,1
3635,2
3636,1
3637,1
3638,5
3639,4
3640,1
3641,1
3642,4
3643,1
3644,1
3645,1
3646,3
3647,1
3648,1
3649,1
3650,1
3651,1
3652,1
3653,3
3654,1
3655,2
3656,1
3657,1
3658,2
3659,1
3660,1
3661,1
3662,1
3663,1
3664,1
3665,2
3666,2
3667,4
3668,1
3669,1
3670,4
3671,1
3672,1
3673,1
3674,4
3675,1
3676,1
3677,1
3678,1
3679,1
3680,3
3681,1
3682,1
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3689,3
3690,2
3691,1
3692,2
3693,1
3694,1
3695,1
3696,2
3697,1
3698,5
3699,1
3700,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,1
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,4
3723,5
3724,1
3725,2
3726,4
3727,1
3728,1
3729,5
3730,1
3731,1
3732,1
3733,1
3734,2
3735,1
3736,1
3737,1
3738,1
3739,2
3740,1
3741,1
3742,1
3743,2
3744,1
3745,1
3746,3
3747,1
3748,1
3749,1
3750,4
3751,1
3752,1
3753,1
3754,1
3755,1
3756,1
3757,1
3758,2
3759,1
3760,1
3761,1
3762,4
3763,2
3764,1
3765,1
3766,2
3767,1
3768,1
3769,1
3770,1
3771,2
3772,1
3773,2
3774,1
3775,4
3776,1
3777,1
3778,2
3779,2
3780,1
3781,1
3782,1
3783,2
3784,1
3785,1
3786,4
3787,1
3788,2
3789,4
3790,1
3791,1
3792,1
3793,2
3794,1
3795,4
3796,3
3797,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,2
3813,1
3814,2
3815,1
3816,2
3817,1
3818,1
3819,2
3820,1
3821,2
3822,1
3823,1
3824,1
3825,1
3826,1
3827,2
3828,2
3829,1
3830,1
3831,5
3832,2
3833,4
3834,5
3835,1
3836,4
3837,1
3838,1
3839,1
3840,1
3841,4
3842,1
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,4
3851,1
3852,2
3853,1
3854,1
3855,1
3856,4
3857,1
3858,2
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,3
3867,1
3868,1
3869,6
3870,4
3871,1
3872,2
3873,1
3874,2
3875,3
3876,1
3877,1
3878,1
3879,2
3880,1
3881,2
3882,2
3883,1
3884,2
3885,1
3886,3
3887,1
3888,1
3889,1
3890,1
3891,2
3892,1
3893,1
3894,2
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,2
3902,2
3903,3
3904,1
3905,1
3906,1
3907,1
3908,4
3909,1
3910,1
3911,1
3912,2
3913,1
3914,1
3915,1
3916,1
3917,4
3918,1
3919,1
3920,1
3921,1
3922,3
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,4
3930,1
3931,1
3932,1
3933,1
3934,2
3935,1
3936,1
3937,1
3938,1
3939,4
3940,2
3941,1
3942,1
3943,1
3944,1
3945,1
3946,1
3947,3
3948,1
3949,1
3950,1
3951,2
3952,1
3953,1
3954,1
3955,2
3956,1
3957,3
3958,1
3959,1
3960,1
3961,2
3962,1
3963,2
3964,1
3965,2
3966,2
3967,1
3968,1
3969,7
3970,6
3971,2
3972,1
3973,4
3974,1
3975,1
3976,2
3977,1
3978,1
3979,1
3980,2
3981,2
3982,1
3983,1
3984,4
3985,4
3986,1
3987,4
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,2
4000,2
4001,5
4002,1
4003,1
4004,1
4005,1
4006,1
4007,1
4008,2
4009,1
4010,2
4011,1
4012,4
4013,1
4014,1
4015,2
4016,4
4017,1
4018,5
4019,3
4020,4
4021,1
4022,1
4023,1
4024,5
4025,1
4026,1
4027,7
4028,1
4029,4
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4038,2
4039,4
4040,1
4041,1
4042,1
4043,2
4044,1
4045,2
4046,2
4047,1
4048,1
4049,1
4050,1
4051,1
4052,2
4053,2
4054,1
4055,1
4056,1
4057,2
4058,1
4059,1
4060,2
4061,1
4062,1
4063,1
4064,2
4065,1
4066,1
4067,1
4068,1
4069,2
4070,1
4071,1
4072,1
4073,2
4074,1
4075,1
4076,5
4077,2
4078,1
4079,2
4080,3
4081,2
4082,1
4083,1
4084,1
4085,1
4086,1
4087,4
4088,1
4089,1
4090,1
4091,4
4092,1
4093,1
4094,2
4095,1
4096,1
4097,1
4098,4
4099,1
4100,1
4101,2
4102,1
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4109,2
4110,1
4111,1
4112,2
4113,1
4114,1
4115,1
4116,1
4117,1
4118,4
4119,5
4120,1
4121,1
4122,1
4123,4
4124,1
4125,1
4126,1
4127,6
4128,2
4129,1
4130,1
4131,1
4132,1
4133,1
4134,1
4135,1
4136,2
4137,1
4138,2
4139,1
4140,1
4141,3
4142,1
4143,4
4144,3
4145,4
4146,1
4147,2
4148,1
4149,2
4150,1
4151,1
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4158,1
4159,2
4160,1
4161,1
4162,1
4163,2
4164,5
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,2
4175,1
4176,1
4177,1
4178,4
4179,2
4180,1
4181,1
4182,3
4183,2
4184,1
4185,1
4186,4
4187,1
4188,3
4189,1
4190,1
4191,1
4192,1
4193,1
4194,2
4195,1
4196,2
4197,3
4198,1
4199,4
4200,5
4201,1
4202,1
4203,1
4204,3
4205,2
4206,2
4207,1
4208,4
4209,1
4210,1
4211,4
4212,2
4213,1
4214,4
4215,1
4216,1
4217,5
4218,1
4219,1
4220,1
4221,1
4222,1
4223,1
4224,1
4225,4
4226,2
4227,1
4228,1
4229,1
4230,1
4231,2
4232,2
4233,1
4234,1
4235,6
4236,1
4237,1
4238,2
4239,1
4240,1
4241,1
4242,1
4243,3
4244,2
4245,5
4246,1
4247,2
4248,2
4249,3
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,2
4257,1
4258,3
4259,1
4260,3
4261,1
4262,4
4263,1
4264,2
4265,1
4266,6
4267,1
4268,1
4269,1
4270,1
4271,3
4272,1
4273,1
4274,1
4275,1
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,2
4283,1
4284,1
4285,1
4286,1
4287,1
4288,3
4289,1
4290,1
4291,1
4292,1
4293,1
4294,1
4295,2
4296,2
4297,1
4298,3
4299,1
4300,1
4301,1
4302,1
4303,1
4304,2
4305,1
4306,1
4307,1
4308,1
4309,1
4310,2
4311,1
4312,1
4313,2
4314,1
4315,1
4316,1
4317,2
4318,2
4319,4
4320,1
4321,2
4322,1
4323,1
4324,3
4325,1
4326,1
4327,1
4328,4
4329,1
4330,1
4331,1
4332,2
4333,1
4334,1
4335,1
4336,1
4337,3
4338,1
4339,1
4340,2
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,2
4348,3
4349,1
4350,1
4351,1
4352,1
4353,2
4354,1
4355,1
4356,1
4357,1
4358,1
4359,2
4360,1
4361,3
4362,1
4363,1
4364,1
4365,1
4366,2
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,4
4374,4
4375,1
4376,1
4377,1
4378,4
4379,2
4380,1
4381,1
4382,1
4383,1
4384,2
4385,1
4386,1
4387,4
4388,1
4389,1
4390,1
4391,1
4392,1
4393,2
4394,1
4395,1
4396,1
4397,1
4398,3
4399,1
4400,1
4401,1
4402,1
4403,1
4404,4
4405,1
4406,1
4407,2
4408,1
4409,1
4410,2
4411,1
4412,2
4413,1
4414,3
4415,1
4416,1
4417,1
4418,5
4419,2
4420,1
4421,1
4422,1
4423,1
4424,1
4425,4
4426,4
4427,1
4428,4
4429,3
4430,1
4431,1
4432,1
4433,4
4434,1
4435,1
4436,1
4437,4
4438,1
4439,1
4440,1
4441,2
4442,2
4443,4
4444,1
4445,1
4446,1
4447,1
4448,1
4449,1
4450,1
4451,6
4452,4
4453,1
4454,1
4455,4
4456,4
4457,1
4458,8
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,4
4466,1
4467,2
4468,1
4469,5
4470,2
4471,2
4472,1
4473,2
4474,1
4475,1
4476,5
4477,2
4478,1
4479,1
4480,1
4481,1
4482,1
4483,1
4484,4
4485,2
4486,4
4487,1
4488,1
4489,1
4490,2
4491,2
4492,1
4493,1
4494,2
4495,1
4496,1
4497,1
4498,1
4499,1
4500,2
4501,1
4502,3
4503,1
4504,3
4505,1
4506,1
4507,1
4508,3
4509,1
4510,1
4511,1
4512,3
4513,1
4514,1
4515,1
4516,1
4517,1
4518,1
4519,2
4520,4
4521,1
4522,1
4523,1
4524,4
4525,2
4526,2
4527,1
4528,1
4529,1
4530,1
4531,1
4532,1
4533,1
4534,3
4535,3
4536,2
4537,2
4538,2
4539,1
4540,2
4541,1
4542,1
4543,1
4544,2
4545,2
4546,1
4547,2
4548,5
4549,3
4550,1
4551,1
4552,1
4553,1
4554,6
4555,1
4556,1
4557,1
4558,1
4559,3
4560,1
4561,2
4562,1
4563,1
4564,1
4565,2
4566,1
4567,1
4568,1
4569,1
4570,2
4571,2
4572,1
4573,1
4574,1
4575,2
4576,4
4577,1
4578,2
4579,2
4580,2
4581,1
4582,4
4583,1
4584,1
4585,1
4586,4
4587,4
4588,1
4589,1
4590,1
4591,2
4592,1
4593,1
4594,1
4595,2
4596,1
4597,2
4598,1
4599,1
4600,1
4601,1
4602,1
4603,1
4604,3
4605,4
4606,1
4607,2
4608,2
4609,2
4610,1
4611,1
4612,4
4613,1
4614,5
4615,1
4616,1
4617,4
4618,1
4619,2
4620,1
4621,1
4622,4
4623,1
4624,4
4625,4
4626,1
4627,1
4628,2
4629,1
4630,1
4631,1
4632,1
4633,5
4634,1
4635,2
4636,5
4637,1
4638,1
4639,1
4640,4
4641,1
4642,1
4643,1
4644,0
4645,1
4646,1
4647,3
4648,2
4649,1
4650,1
4651,1
4652,2
4653,1
4654,1
4655,2
4656,2
4657,1
4658,1
4659,1
4660,3
4661,2
4662,1
4663,1
4664,2
4665,2
4666,1
4667,4
4668,3
4669,1
4670,2
4671,1
4672,1
4673,5
4674,1
4675,1
4676,1
4677,1
4678,2
4679,1
4680,2
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,4
4690,1
4691,2
4692,2
4693,2
4694,1
4695,1
4696,3
4697,1
4698,5
4699,1
4700,2
4701,1
4702,2
4703,1
4704,2
4705,1
4706,2
4707,1
4708,1
4709,1
4710,4
4711,1
4712,1
4713,1
4714,4
4715,1
4716,1
4717,1
4718,4
4719,1
4720,2
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,1
4731,1
4732,2
4733,1
4734,1
4735,1
4736,2
4737,2
4738,4
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,2
4746,6
4747,1
4748,1
4749,8
4750,1
4751,1
4752,1
4753,1
4754,2
4755,7
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4762,1
4763,2
4764,1
4765,2
4766,1
4767,1
4768,2
4769,2
4770,1
4771,1
4772,1
4773,2
4774,1
4775,1
4776,4
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,2
4784,1
4785,1
4786,2
4787,2
4788,1
4789,1
4790,1
4791,4
4792,1
4793,5
4794,3
4795,1
4796,2
4797,1
4798,1
4799,1
4800,1
4801,1
4802,1
4803,2
4804,1
4805,6
4806,2
4807,1
4808,1
4809,2
4810,2
4811,1
4812,1
4813,1
4814,1
4815,2
4816,1
4817,1
4818,1
4819,2
4820,3
4821,1
4822,2
4823,1
4824,1
4825,1
4826,1
4827,2
4828,2
4829,1
4830,2
4831,5
4832,1
4833,4
4834,4
4835,1
4836,2
4837,1
4838,2
4839,1
4840,1
4841,2
4842,1
4843,1
4844,2
4845,1
4846,1
4847,1
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,4
4855,1
4856,2
4857,3
4858,1
4859,1
4860,1
4861,1
4862,2
4863,1
4864,2
4865,1
4866,2
4867,1
4868,5
4869,1
4870,3
4871,1
4872,1
4873,2
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,1
4882,2
4883,4
4884,5
4885,2
4886,1
4887,1
4888,2
4889,1
4890,4
4891,1
4892,1
4893,1
4894,2
4895,1
4896,3
4897,1
4898,1
4899,1
4900,2
4901,7
4902,2
4903,4
4904,1
4905,1
4906,1
4907,2
4908,2
4909,1
4910,1
4911,2
4912,1
4913,2
4914,1
4915,2
4916,3
4917,1
4918,1
4919,4
4920,1
4921,1
4922,1
4923,4
4924,2
4925,2
4926,1
4927,1
4928,1
4929,1
4930,1
4931,1
4932,1
4933,2
4934,1
4935,1
4936,2
4937,2
4938,1
4939,1
4940,1
4941,1
4942,1
4943,4
4944,1
4945,8
4946,1
4947,1
4948,1
4949,4
4950,2
4951,1
4952,1
4953,4
4954,4
4955,5
4956,4
4957,1
4958,1
4959,1
4960,1
4961,1
4962,1
4963,2
4964,1
4965,4
4966,1
4967,2
4968,1
4969,2
4970,1
4971,2
4972,1
4973,3
4974,1
4975,1
4976,1
4977,1
4978,4
4979,1
4980,2
4981,1
4982,2
4983,1
4984,1
4985,2
4986,1
4987,1
4988,1
4989,1
4990,1
4991,4
4992,2
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,1
5000,6
5001,1
5002,1
5003,1
5004,3
5005,2
5006,2
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,2
5014,1
5015,1
5016,2
5017,1
5018,1
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,1
5026,1
5027,2
5028,1
5029,5
5030,1
5031,1
5032,1
5033,1
5034,2
5035,1
5036,2
5037,1
5038,4
5039,1
5040,1
5041,4
5042,2
5043,1
5044,1
5045,4
5046,1
5047,1
5048,1
5049,1
5050,2
5051,3
5052,2
5053,1
5054,2
5055,1
5056,1
5057,1
5058,1
5059,2
5060,2
5061,1
5062,1
5063,4
5064,1
5065,1
5066,2
5067,1
5068,4
5069,1
5070,1
5071,2
5072,1
5073,1
5074,2
5075,1
5076,2
5077,1
5078,4
5079,1
5080,1
5081,1
5082,5
5083,1
5084,1
5085,2
5086,2
5087,1
5088,4
5089,2
5090,5
5091,1
5092,1
5093,1
5094,1
5095,1
5096,2
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,1
5104,4
5105,2
5106,1
5107,2
5108,2
5109,3
5110,1
5111,1
5112,4
5113,1
5114,1
5115,1
5116,2
5117,1
5118,2
5119,1
5120,1
5121,4
5122,4
5123,2
5124,4
5125,4
5126,4
5127,1
5128,3
5129,2
5130,1
5131,1
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,3
5139,8
5140,1
5141,1
5142,1
5143,2
5144,1
5145,1
5146,4
5147,1
5148,1
5149,1
5150,1
5151,5
5152,0
5153,4
5154,1
5155,1
5156,2
5157,1
5158,1
5159,1
5160,1
5161,4
5162,1
5163,1
5164,1
5165,1
5166,1
5167,2
5168,3
5169,1
5170,1
5171,2
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,2
5179,2
5180,1
5181,1
5182,1
5183,1
5184,5
5185,2
5186,1
5187,1
5188,1
5189,1
5190,4
5191,1
5192,2
5193,1
5194,1
5195,1
5196,4
5197,2
5198,4
5199,1
5200,1
5201,1
5202,1
5203,1
5204,1
5205,1
5206,1
5207,1
5208,3
5209,1
5210,1
5211,1
5212,2
5213,1
5214,1
5215,1
5216,4
5217,4
5218,1
5219,1
5220,4
5221,1
5222,4
5223,1
5224,1
5225,2
5226,3
5227,4
5228,1
5229,2
5230,1
5231,5
5232,1
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,1
5240,1
5241,1
5242,2
5243,1
5244,4
5245,1
5246,1
5247,2
5248,2
5249,1
5250,1
5251,1
5252,1
5253,2
5254,2
5255,2
5256,1
5257,1
5258,1
5259,1
5260,2
5261,2
5262,4
5263,1
5264,1
5265,2
5266,1
5267,3
5268,2
5269,1
5270,2
5271,1
5272,1
5273,1
5274,1
5275,5
5276,4
5277,1
5278,2
5279,4
5280,1
5281,1
5282,4
5283,2
5284,1
5285,1
5286,1
5287,1
5288,1
5289,6
5290,2
5291,1
5292,1
5293,2
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,3
5301,2
5302,5
5303,1
5304,1
5305,3
5306,1
5307,7
5308,7
5309,1
5310,1
5311,1
5312,1
5313,1
5314,4
5315,1
5316,1
5317,1
5318,4
5319,1
5320,5
5321,2
5322,2
5323,1
5324,1
5325,1
5326,2
5327,1
5328,2
5329,1
5330,1
5331,2
5332,2
5333,1
5334,1
5335,2
5336,1
5337,1
5338,1
5339,1
5340,4
5341,2
5342,2
5343,1
5344,1
5345,1
5346,1
5347,1
5348,2
5349,1
5350,1
5351,4
5352,1
5353,1
5354,1
5355,2
5356,1
5357,1
5358,1
5359,1
5360,1
5361,1
5362,1
5363,4
5364,4
5365,1
5366,1
5367,1
5368,1
5369,1
5370,2
5371,1
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,2
5380,1
5381,1
5382,1
5383,3
5384,3
5385,4
5386,2
5387,4
5388,2
5389,1
5390,1
5391,4
5392,1
5393,1
5394,3
5395,1
5396,1
5397,1
5398,1
5399,1
5400,3
5401,1
5402,1
5403,2
5404,2
5405,1
5406,4
5407,1
5408,1
5409,1
5410,1
5411,5
5412,1
5413,2
5414,1
5415,1
5416,2
5417,1
5418,3
5419,0
5420,1
5421,2
5422,4
5423,1
5424,1
5425,1
5426,2
5427,1
5428,1
5429,4
5430,2
5431,2
5432,1
5433,2
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,4
5446,1
5447,5
5448,2
5449,1
5450,1
5451,1
5452,1
5453,2
5454,3
5455,2
5456,1
5457,1
5458,1
5459,1
5460,1
5461,3
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,5
5471,0
5472,3
5473,1
5474,1
5475,1
5476,1
5477,1
5478,2
5479,1
5480,2
5481,1
5482,1
5483,1
5484,1
5485,1
5486,2
5487,1
5488,2
5489,1
5490,1
5491,1
5492,1
5493,1
5494,5
5495,1
5496,1
5497,1
5498,4
5499,1
5500,2
5501,1
5502,1
5503,4
5504,2
5505,2
5506,1
5507,1
5508,1
5509,2
5510,1
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,1
5522,4
5523,1
5524,1
5525,1
5526,7
5527,1
5528,1
5529,4
5530,1
5531,1
5532,2
5533,1
5534,1
5535,5
5536,2
5537,1
5538,1
5539,1
5540,2
5541,4
5542,1
5543,1
5544,3
5545,4
5546,1
5547,2
5548,4
5549,3
5550,1
5551,1
5552,1
5553,1
5554,2
5555,1
5556,1
5557,1
5558,2
5559,4
5560,1
5561,1
5562,1
5563,1
5564,1
5565,2
5566,1
5567,1
5568,4
5569,2
5570,3
5571,1
5572,1
5573,3
5574,2
5575,2
5576,1
5577,1
5578,2
5579,1
5580,4
5581,3
5582,1
5583,2
5584,1
5585,1
5586,1
5587,1
5588,1
5589,2
5590,1
5591,2
5592,7
5593,1
5594,1
5595,1
5596,4
5597,1
5598,1
5599,1
5600,2
5601,1
5602,4
5603,2
5604,1
5605,1
5606,1
5607,1
5608,2
5609,1
5610,3
5611,1
5612,1
5613,3
5614,1
5615,1
5616,2
5617,2
5618,1
5619,2
5620,1
5621,5
5622,1
5623,1
5624,2
5625,1
5626,1
5627,1
5628,2
5629,1
5630,1
5631,1
5632,1
5633,1
5634,2
5635,1
5636,1
5637,1
5638,1
5639,4
5640,1
5641,1
5642,1
5643,1
5644,1
5645,1
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,2
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,1
5663,2
5664,1
5665,7
5666,1
5667,1
5668,1
5669,1
5670,1
5671,1
5672,5
5673,2
5674,1
5675,2
5676,3
5677,2
5678,1
5679,1
5680,2
5681,3
5682,1
5683,1
5684,1
5685,1
5686,1
5687,1
5688,4
5689,5
5690,1
5691,1
5692,2
5693,1
5694,1
5695,1
5696,1
5697,1
5698,1
5699,1
5700,1
5701,1
5702,1
5703,1
5704,2
5705,1
5706,2
5707,1
5708,2
5709,1
5710,1
5711,3
5712,1
5713,1
5714,1
5715,3
5716,1
5717,1
5718,1
5719,4
5720,2
5721,1
5722,2
5723,4
5724,1
5725,1
5726,2
5727,1
5728,3
5729,2
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,3
5737,1
5738,4
5739,1
5740,1
5741,1
5742,1
5743,1
5744,1
5745,1
5746,2
5747,1
5748,1
5749,1
5750,1
5751,2
5752,1
5753,1
5754,1
5755,4
5756,1
5757,1
5758,2
5759,1
5760,2
5761,1
5762,1
5763,3
5764,1
5765,1
5766,1
5767,2
5768,1
5769,4
5770,1
5771,1
5772,1
5773,4
5774,1
5775,1
5776,1
5777,1
5778,1
5779,1
5780,2
5781,2
5782,4
5783,2
5784,1
5785,2
5786,1
5787,2
5788,3
5789,5
5790,1
5791,1
5792,1
5793,2
5794,1
